<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.05.22	103.010	104.380	102.740	104.120	14185	0	30
2008.05.23	104.110	104.250	103.060	103.370	13202	0	30
2008.05.26	103.320	103.490	103.130	103.380	5416	0	30
2008.05.27	103.390	104.340	103.260	104.270	12379	0	30
2008.05.28	104.260	105.310	103.890	104.670	15193	0	30
2008.05.29	104.660	105.870	104.610	105.570	15718	0	30
2008.05.30	105.560	105.740	105.230	105.500	12860	0	30
2008.06.02	105.280	105.530	104.020	104.420	14534	0	30
2008.06.03	104.390	105.550	103.870	105.150	18426	0	30
2008.06.04	105.130	105.350	104.530	105.270	16939	0	30
2008.06.05	105.260	106.420	105.190	105.950	17052	0	30
2008.06.06	105.940	106.330	104.910	104.920	16594	0	30
2008.06.09	104.440	106.360	104.440	106.280	19461	0	30
2008.06.10	106.300	107.440	106.230	107.340	18556	0	30
2008.06.11	107.330	107.760	106.560	106.820	16566	0	30
2008.06.12	106.850	108.080	106.790	107.880	17377	0	30
2008.06.13	107.870	108.380	107.640	108.190	16447	0	30
2008.06.16	108.060	108.580	107.920	108.220	13627	0	30
2008.06.17	108.230	108.390	107.590	107.960	16034	0	30
2008.06.18	107.950	108.420	107.710	107.830	12068	0	30
2008.06.19	107.850	108.060	107.420	107.930	14215	0	30
2008.06.20	107.940	108.060	107.120	107.330	14118	0	30
2008.06.23	107.210	108.060	107.160	107.850	12825	0	30
2008.06.24	107.840	108.200	107.350	107.820	12735	0	30
2008.06.25	107.810	108.410	107.660	107.860	12558	0	30
2008.06.26	107.840	108.180	106.610	106.860	14162	0	30
2008.06.27	106.870	107.200	105.860	106.140	16082	0	30
2008.06.30	106.210	106.460	104.980	106.080	13995	0	30
2008.07.01	106.070	106.380	105.230	106.030	14487	0	30
2008.07.02	106.050	106.770	105.780	105.830	14447	0	30
2008.07.03	105.850	106.930	105.780	106.800	12659	0	30
2008.07.04	106.810	106.880	106.600	106.800	6399	0	30
2008.07.07	106.810	107.750	106.650	107.130	12744	0	30
2008.07.08	107.140	107.540	106.250	107.420	14399	0	30
2008.07.09	107.460	107.660	106.680	106.800	12393	0	30
2008.07.10	106.790	107.420	106.690	107.060	13389	0	30
2008.07.11	107.080	107.290	105.640	106.280	15502	0	30
2008.07.14	106.130	106.800	106.030	106.180	14613	0	30
2008.07.15	106.210	106.270	104.160	104.650	19445	0	30
2008.07.16	104.640	105.190	103.760	105.100	16521	0	30
2008.07.17	105.120	107.090	104.760	106.170	16198	0	30
2008.07.18	106.160	106.980	105.970	106.950	12024	0	30
2008.07.21	106.920	107.150	106.330	106.420	9141	0	30
2008.07.22	106.430	107.440	106.050	107.300	12209	0	30
2008.07.23	107.290	107.980	107.170	107.930	12411	0	30
2008.07.24	107.940	107.970	107.180	107.390	12222	0	30
2008.07.25	107.380	107.940	106.570	107.820	14072	0	30
2008.07.28	107.870	108.070	107.350	107.480	9340	0	30
2008.07.29	107.460	108.280	107.300	108.150	9534	0	30
2008.07.30	108.140	108.330	107.700	108.050	9463	0	30
2008.07.31	108.060	108.370	107.570	107.830	10584	0	30
2008.08.01	107.880	107.890	107.280	107.680	12165	0	30
2008.08.04	107.640	108.290	107.460	108.200	9303	0	30
2008.08.05	108.210	108.410	107.670	108.290	11406	0	30
2008.08.06	108.280	109.880	108.220	109.590	11376	0	30
2008.08.07	109.580	109.680	109.130	109.330	11241	0	30
2008.08.08	109.340	110.360	109.300	110.180	14088	0	30
2008.08.11	110.370	110.400	109.540	110.110	12955	0	30
2008.08.12	110.120	110.350	109.210	109.310	13351	0	30
2008.08.13	109.300	109.720	108.370	109.490	17604	0	30
2008.08.14	109.470	109.980	109.020	109.770	13223	0	30
2008.08.15	109.760	110.660	109.620	110.510	11786	0	30
2008.08.18	110.470	110.480	109.960	110.160	10518	0	30
2008.08.19	110.180	110.330	109.550	109.660	11010	0	30
2008.08.20	109.670	110.260	109.610	109.860	8663	0	30
2008.08.21	109.850	109.850	108.130	108.460	11840	0	30
2008.08.22	108.470	110.130	108.420	110.070	6213	0	30
2008.08.25	110.030	110.270	109.020	109.300	9384	0	30
2008.08.26	109.320	109.920	109.140	109.660	12144	0	30
2008.08.27	109.680	109.890	108.700	109.520	12833	0	30
2008.08.28	109.530	109.720	108.770	109.460	13155	0	30
2008.08.29	109.470	109.560	108.420	108.790	12347	0	30
2008.09.01	108.330	108.670	107.620	108.170	12853	0	30
2008.09.02	108.160	109.180	107.790	108.600	15765	0	30
2008.09.03	108.610	109.090	108.100	108.220	14005	0	30
2008.09.04	108.240	108.570	106.260	106.470	17141	0	30
2008.09.05	106.480	107.740	105.520	107.740	25070	0	30
2008.09.08	108.990	109.070	107.740	108.150	24022	0	30
2008.09.09	108.160	108.190	106.660	106.810	20766	0	30
2008.09.10	106.820	107.920	106.620	107.780	21221	0	30
2008.09.11	107.770	107.860	106.060	107.160	25144	0	30
2008.09.12	107.240	107.970	106.720	107.930	16276	0	30
2008.09.15	105.950	106.920	104.270	104.380	34356	0	30
2008.09.16	104.370	106.380	103.540	105.520	38069	0	30
2008.09.17	105.570	106.710	104.230	104.270	35999	0	30
2008.09.18	104.360	105.780	103.990	105.560	34411	0	30
2008.09.19	105.530	108.020	105.400	107.440	28771	0	30
2008.09.22	106.870	107.160	105.150	105.420	24119	0	30
2008.09.23	105.440	106.060	105.160	105.810	13893	0	30
2008.09.24	105.800	106.340	105.350	106.160	16365	0	30
2008.09.25	106.180	107.010	105.460	106.470	19827	0	30
2008.09.26	106.490	106.520	105.030	106.010	20124	0	30
2008.09.29	106.240	106.960	103.960	103.970	25234	0	30
2008.09.30	103.980	106.500	103.490	105.990	24166	0	30
2008.10.01	105.990	106.530	105.330	105.830	22677	0	30
2008.10.02	105.820	106.290	105.080	105.340	23807	0	30
2008.10.03	105.350	106.140	104.520	105.320	22972	0	30
2008.10.06	104.890	105.150	100.220	101.540	44408	0	30
2008.10.07	101.520	103.290	101.070	101.520	44662	0	30
2008.10.08	101.560	101.690	98.590	99.110	57812	0	30
2008.10.09	99.150	101.480	99.120	99.640	45334	0	30
2008.10.10	99.620	100.710	97.910	100.660	44101	0	30
2008.10.13	100.980	102.170	99.560	101.970	22816	0	30
2008.10.14	101.980	103.050	101.500	102.130	24382	0	30
2008.10.15	102.120	102.150	99.570	99.880	33252	0	30
2008.10.16	99.860	101.720	99.270	101.660	45922	0	30
2008.10.17	101.670	101.830	100.600	101.670	26019	0	30
2008.10.20	101.620	102.410	101.350	102.110	25488	0	30
2008.10.21	102.060	102.150	100.060	100.360	23667	0	30
2008.10.22	100.370	100.560	97.220	97.990	29670	0	30
2008.10.23	98.000	98.300	95.930	97.980	31810	0	30
2008.10.24	97.990	97.990	90.920	94.290	46777	0	30
2008.10.27	93.150	94.470	92.050	93.220	39353	0	30
2008.10.28	93.290	99.680	92.650	98.210	37797	0	30
2008.10.29	98.200	98.470	96.080	97.370	40210	0	30
2008.10.30	97.390	99.110	97.320	98.630	33062	0	30
2008.10.31	98.620	99.110	96.370	98.460	32278	0	30
2008.11.03	98.230	99.630	98.210	99.240	26599	0	30
2008.11.04	99.260	100.540	98.360	99.770	36025	0	30
2008.11.05	99.780	99.920	97.750	97.990	44247	0	30
2008.11.06	97.980	98.670	97.380	97.440	39171	0	30
2008.11.07	97.450	98.670	96.760	98.220	24522	0	30
2008.11.10	98.950	99.480	97.600	97.980	30892	0	30
2008.11.11	97.990	98.290	97.300	97.590	30006	0	30
2008.11.12	97.600	98.070	94.470	94.630	39101	0	30
2008.11.13	94.650	98.180	94.610	97.710	40320	0	30
2008.11.14	97.700	98.080	96.080	97.060	34174	0	30
2008.11.17	96.270	97.550	95.950	96.260	33652	0	30
2008.11.18	96.270	97.410	96.010	96.900	32475	0	30
2008.11.19	96.920	97.080	95.560	95.750	26675	0	30
2008.11.20	95.760	96.240	93.550	94.170	36212	0	30
2008.11.21	94.150	95.990	93.650	95.960	36371	0	30
2008.11.24	95.970	97.430	94.940	97.080	27840	0	30
2008.11.25	97.060	97.070	94.940	95.290	28688	0	30
2008.11.26	95.330	95.930	94.640	95.400	24311	0	30
2008.11.27	95.410	95.710	94.990	95.320	13501	0	30
2008.11.28	95.330	95.740	95.140	95.520	14235	0	30
2008.12.01	95.540	95.550	92.880	93.020	13885	0	30
2008.12.02	93.010	93.810	92.640	93.160	14907	0	30
2008.12.03	93.150	93.600	92.540	93.280	15186	0	30
2008.12.04	93.290	93.410	92.060	92.270	14284	0	30
2008.12.05	92.260	93.370	91.600	92.820	12873	0	30
2008.12.08	92.710	93.890	92.570	92.920	12421	0	30
2008.12.09	92.910	93.050	91.930	92.300	10798	0	30
2008.12.10	92.280	93.020	92.180	92.770	9631	0	30
2008.12.11	92.780	92.870	91.160	91.470	10579	0	30
2008.12.12	91.450	91.850	88.600	91.170	15664	0	30
2008.12.15	90.930	91.340	90.240	90.590	15394	0	30
2008.12.16	90.600	90.720	88.630	88.980	12264	0	30
2008.12.17	88.970	89.210	87.130	87.330	15579	0	30
2008.12.18	87.340	90.030	87.260	89.560	24622	0	30
2008.12.19	89.550	89.840	88.420	89.320	23816	0	30
2008.12.22	89.250	90.490	89.250	90.230	18178	0	30
2008.12.23	90.210	90.980	89.890	90.890	12873	0	30
2008.12.24	90.880	90.950	90.230	90.620	10196	0	30
2008.12.26	90.510	90.820	90.360	90.800	2298	0	30
2008.12.29	90.650	90.750	89.770	90.660	5459	0	30
2008.12.30	90.680	90.960	90.020	90.230	5323	0	30
2008.12.31	90.210	90.890	90.140	90.860	4571	0	30
2009.01.02	91.170	92.410	90.790	91.820	5054	0	30
2009.01.05	92.120	93.580	91.800	93.190	10688	0	30
2009.01.06	93.180	94.610	92.830	93.430	11359	0	30
2009.01.07	93.440	94.130	92.320	92.570	11877	0	30
2009.01.08	92.580	92.910	90.840	91.200	12432	0	30
2009.01.09	91.210	91.650	90.150	90.380	17389	0	30
2009.01.12	90.040	90.250	88.880	89.340	13751	0	30
2009.01.13	89.330	89.870	88.790	89.370	17321	0	30
2009.01.14	89.380	89.960	88.600	88.920	15621	0	30
2009.01.15	88.910	90.020	88.470	89.880	17996	0	30
2009.01.16	89.870	90.900	89.830	90.710	16121	0	30
2009.01.19	91.000	91.290	90.150	90.550	10958	0	30
2009.01.20	90.560	90.960	89.670	89.720	17851	0	30
2009.01.21	89.710	90.150	87.120	89.370	19159	0	30
2009.01.22	89.360	89.550	88.060	88.860	21156	0	30
2009.01.23	88.850	89.620	87.980	88.740	19915	0	30
2009.01.26	88.400	89.680	88.250	89.070	21405	0	30
2009.01.27	89.060	90.060	88.420	89.120	19615	0	30
2009.01.28	89.110	90.740	88.870	90.400	16068	0	30
2009.01.29	90.390	90.640	89.460	90.030	15219	0	30
2009.01.30	90.020	90.070	89.150	89.900	19343	0	30
2009.02.02	89.680	89.970	88.800	89.360	15375	0	30
2009.02.03	89.370	89.960	88.580	89.360	16618	0	30
2009.02.04	89.370	89.770	88.810	89.310	17608	0	30
2009.02.05	89.320	92.230	89.210	91.100	17413	0	30
2009.02.06	91.110	92.190	90.720	91.880	17435	0	30
2009.02.09	92.110	92.396	90.880	91.460	34273	0	30
2009.02.10	91.465	91.660	90.110	90.300	32219	0	30
2009.02.11	90.310	90.755	89.695	90.390	20136	0	30
2009.02.12	90.380	91.110	89.795	90.800	23688	0	30
2009.02.13	90.810	92.145	90.525	91.845	21444	0	30
2009.02.16	91.805	92.065	91.415	91.671	12784	0	30
2009.02.17	91.673	92.740	91.545	92.360	23842	0	30
2009.02.18	92.370	93.945	92.080	93.615	23601	0	30
2009.02.19	93.620	94.455	93.293	94.055	24980	0	30
2009.02.20	94.035	94.375	92.500	93.330	20471	0	30
2009.02.23	93.505	94.937	92.759	94.358	41215	0	30
2009.02.24	94.433	96.923	94.248	96.740	51949	0	30
2009.02.25	96.742	97.770	96.351	97.419	41970	0	30
2009.02.26	97.412	98.700	97.305	98.508	35863	0	30
2009.02.27	98.517	98.522	96.841	97.565	42915	0	30
2009.03.02	97.647	97.890	96.910	97.064	39860	0	30
2009.03.03	97.078	98.576	96.981	98.197	37604	0	30
2009.03.04	98.204	99.469	98.182	99.140	33693	0	30
2009.03.05	99.113	99.667	97.706	98.029	33661	0	30
2009.03.06	98.034	98.503	96.564	98.235	34742	0	30
2009.03.09	98.256	99.180	97.891	98.930	31480	0	30
2009.03.10	98.958	99.126	97.892	98.678	33462	0	30
2009.03.11	98.688	98.841	97.026	97.412	34323	0	30
2009.03.12	97.416	98.516	95.646	97.671	48386	0	30
2009.03.13	97.679	98.647	97.131	98.001	40719	0	30
2009.03.16	98.076	98.629	97.958	98.237	35726	0	30
2009.03.17	98.251	98.957	98.161	98.701	36638	0	30
2009.03.18	98.706	98.826	95.661	96.172	42114	0	30
2009.03.19	96.179	96.591	93.533	94.524	55156	0	30
2009.03.20	94.541	96.252	94.141	95.928	32202	0	30
2009.03.23	95.659	97.349	95.636	96.931	34120	0	30
2009.03.24	96.941	98.553	96.921	98.113	40728	0	30
2009.03.25	98.121	98.341	96.986	97.506	39416	0	30
2009.03.26	97.508	98.856	97.482	98.809	34821	0	30
2009.03.27	98.808	98.827	97.092	97.846	38567	0	30
2009.03.30	98.065	98.303	95.981	97.434	37551	0	30
2009.03.31	97.426	99.351	97.276	98.881	51249	0	30
2009.04.01	98.887	99.453	98.225	98.631	40397	0	30
2009.04.02	98.641	99.890	98.391	99.613	36594	0	30
2009.04.03	99.636	100.361	99.325	100.293	36450	0	30
2009.04.06	100.307	101.430	100.199	101.061	32654	0	30
2009.04.07	101.058	101.058	99.843	100.530	43014	0	30
2009.04.08	100.525	100.850	99.311	99.736	41480	0	30
2009.04.09	99.740	100.559	99.631	100.443	33244	0	30
2009.04.10	100.448	100.711	100.197	100.211	13741	0	30
2009.04.13	100.390	100.711	99.851	100.056	23152	0	30
2009.04.14	100.061	100.411	98.721	98.816	37621	0	30
2009.04.15	98.814	99.651	98.134	99.354	42115	0	30
2009.04.16	99.348	99.497	98.500	99.361	38322	0	30
2009.04.17	99.357	99.741	98.694	99.135	36191	0	30
2009.04.20	99.186	99.396	97.652	97.989	37933	0	30
2009.04.21	97.971	98.904	97.721	98.648	41321	0	30
2009.04.22	98.644	98.726	97.542	97.966	37833	0	30
2009.04.23	97.961	98.426	97.618	98.001	36510	0	30
2009.04.24	98.011	98.036	96.626	97.156	36445	0	30
2009.04.27	96.832	97.101	96.418	96.716	35993	0	30
2009.04.28	96.711	96.731	95.614	96.398	39215	0	30
2009.04.29	96.403	97.961	96.403	97.651	37316	0	30
2009.04.30	97.645	98.981	97.136	98.544	41105	0	30
2009.05.01	98.558	99.572	98.515	99.098	28332	0	30
2009.05.04	99.276	99.560	98.712	98.924	22818	0	30
2009.05.05	98.914	99.201	98.601	98.925	29078	0	30
2009.05.06	98.917	99.066	97.936	98.434	34727	0	30
2009.05.07	98.426	99.717	98.331	99.279	36149	0	30
2009.05.08	99.281	99.607	98.308	98.451	34152	0	30
2009.05.11	98.674	98.835	97.245	97.378	35659	0	30
2009.05.12	97.377	97.826	96.102	96.331	40122	0	30
2009.05.13	96.321	96.676	95.125	95.265	41992	0	30
2009.05.14	95.274	96.094	95.100	95.964	44090	0	30
2009.05.15	95.960	96.167	94.723	95.200	46734	0	30
2009.05.18	95.033	96.450	94.556	96.244	43321	0	30
2009.05.19	96.250	96.680	95.900	95.980	49454	0	30
2009.05.20	95.980	96.210	94.690	94.830	58069	0	30
2009.05.21	94.830	95.240	93.970	94.350	53843	0	30
2009.05.22	94.340	94.890	93.850	94.760	69275	0	30
2009.05.25	94.690	95.190	94.420	94.820	36206	0	30
2009.05.26	94.820	95.120	94.510	94.930	69249	0	30
2009.05.27	94.920	95.490	94.650	95.300	68211	0	30
2009.05.28	95.290	97.220	95.270	96.950	75737	0	30
2009.05.29	96.950	96.950	95.060	95.300	67164	0	30
2009.06.01	95.280	96.780	94.440	96.570	69159	0	30
2009.06.02	96.580	96.630	95.330	95.610	79453	0	30
2009.06.03	95.620	96.400	95.380	95.910	79792	0	30
2009.06.04	95.920	96.960	95.880	96.680	83446	0	30
2009.06.05	96.680	98.870	96.560	98.640	75860	0	30
2009.06.08	98.560	98.840	98.210	98.450	69527	0	30
2009.06.09	98.450	98.560	97.250	97.390	76775	0	30
2009.06.10	97.380	98.420	97.080	98.250	73140	0	30
2009.06.11	98.250	98.540	97.290	97.720	66395	0	30
2009.06.12	97.720	98.430	97.460	98.420	29227	0	30
2009.06.15	98.390	98.570	97.590	97.840	11148	0	30
2009.06.16	97.830	97.840	96.080	96.390	17289	0	30
2009.06.17	96.380	96.780	95.520	95.680	13502	0	30
2009.06.18	95.670	96.690	95.630	96.570	11095	0	30
2009.06.19	96.580	97.190	96.010	96.270	10015	0	30
2009.06.22	96.240	96.310	95.720	95.940	9977	0	30
2009.06.23	95.930	95.940	94.880	95.240	13157	0	30
2009.06.24	95.230	95.910	95.030	95.740	13194	0	30
2009.06.25	95.730	96.563	95.620	95.983	35263	0	30
2009.06.26	95.990	96.037	95.043	95.187	67160	0	30
2009.06.29	95.271	96.164	95.152	96.081	54155	0	30
2009.06.30	96.079	96.503	95.307	96.303	65864	0	30
2009.07.01	96.301	96.967	96.165	96.545	60844	0	30
2009.07.02	96.552	96.880	95.710	95.940	35484	0	30
2009.07.03	95.930	96.120	95.700	96.040	6195	0	30
2009.07.06	96.060	96.060	94.670	95.310	13041	0	30
2009.07.07	95.300	95.450	94.720	94.760	10216	0	30
2009.07.08	94.770	94.860	91.810	92.710	18266	0	30
2009.07.09	92.700	93.600	92.380	92.980	15113	0	30
2009.07.10	92.990	93.190	91.780	92.540	16007	0	30
2009.07.13	92.450	93.030	91.740	93.030	13627	0	30
2009.07.14	93.020	93.760	92.710	93.620	18071	0	30
2009.07.15	93.630	94.460	93.270	94.250	11930	0	30
2009.07.16	94.240	94.450	93.260	93.770	12619	0	30
2009.07.17	93.760	94.370	93.490	94.210	10649	0	30
2009.07.20	94.260	94.790	94.140	94.200	13847	0	30
2009.07.21	94.210	94.390	93.290	93.650	12612	0	30
2009.07.22	93.660	93.860	93.100	93.590	12780	0	30
2009.07.23	93.580	95.300	93.540	95.010	12475	0	30
2009.07.24	95.020	95.160	94.600	94.800	9775	0	30
2009.07.27	94.740	95.380	94.690	95.200	9335	0	30
2009.07.28	95.190	95.270	94.040	94.510	10636	0	30
2009.07.29	94.520	95.360	94.020	95.060	12770	0	30
2009.07.30	95.040	95.890	94.840	95.560	9986	0	30
2009.07.31	95.570	95.830	94.510	94.670	9557	0	30
2009.08.03	94.930	95.420	94.830	95.260	4820	0	30
2009.08.04	95.250	95.460	94.370	95.230	9677	0	30
2009.08.05	95.220	95.400	94.640	94.920	11306	0	30
2009.08.06	94.910	95.810	94.780	95.410	11513	0	30
2009.08.07	95.400	97.790	95.060	97.570	11125	0	30
2009.08.10	97.640	97.650	96.920	97.070	11300	0	30
2009.08.11	97.100	97.110	95.770	95.950	10830	0	30
2009.08.12	95.960	96.720	95.130	96.120	12338	0	30
2009.08.13	96.130	96.490	95.050	95.360	11983	0	30
2009.08.14	95.370	95.470	94.430	94.920	10318	0	30
2009.08.17	94.770	94.870	94.210	94.490	10656	0	30
2009.08.18	94.500	95.290	94.350	94.720	9613	0	30
2009.08.19	94.730	94.960	93.680	94.070	12584	0	30
2009.08.20	94.080	94.560	93.860	94.210	9869	0	30
2009.08.21	94.220	94.720	93.430	94.380	9693	0	30
2009.08.24	94.370	95.060	94.370	94.510	8170	0	30
2009.08.25	94.500	94.640	93.800	94.210	9262	0	30
2009.08.26	94.200	94.560	93.890	94.240	8943	0	30
2009.08.27	94.230	94.270	93.230	93.460	10396	0	30
2009.08.28	93.470	94.070	93.430	93.590	8435	0	30
2009.08.31	93.510	93.520	92.550	92.980	8494	0	30
2009.09.01	92.970	93.410	92.810	92.920	50126	0	30
2009.09.02	92.930	93.040	92.100	92.220	51289	0	30
2009.09.03	92.230	92.770	91.940	92.600	45131	0	30
2009.09.04	92.590	93.230	92.290	92.980	40750	0	30
2009.09.07	92.950	93.280	92.820	93.020	34332	0	30
2009.09.08	93.020	93.070	92.030	92.280	45192	0	30
2009.09.09	92.280	92.580	91.610	91.960	27236	0	30
2009.09.10	91.950	92.250	91.450	91.750	7733	0	30
2009.09.11	91.740	91.760	90.210	90.700	8404	0	30
2009.09.14	90.410	91.120	90.200	90.870	8100	0	30
2009.09.15	90.880	91.620	90.780	91.010	8171	0	30
2009.09.16	91.000	91.350	90.120	90.890	9507	0	30
2009.09.17	90.900	91.610	90.520	91.060	9431	0	30
2009.09.18	91.070	91.530	91.020	91.280	7471	0	30
2009.09.21	91.460	92.520	91.300	91.980	6341	0	30
2009.09.22	91.990	92.060	90.930	91.160	7336	0	30
2009.09.23	91.150	91.530	90.480	91.490	8239	0	30
2009.09.24	91.500	91.620	90.350	91.250	8768	0	30
2009.09.25	91.240	91.340	89.510	89.630	9700	0	30
2009.09.28	89.640	89.770	88.240	89.680	10189	0	30
2009.09.29	89.670	90.360	89.610	90.140	8733	0	30
2009.09.30	90.130	90.400	89.350	89.710	8298	0	30
2009.10.01	89.720	90.160	89.410	89.570	7810	0	30
2009.10.02	89.560	89.910	88.600	89.790	8066	0	30
2009.10.05	89.480	89.970	89.410	89.540	5196	0	30
2009.10.06	89.540	89.630	88.620	88.760	23706	0	30
2009.10.07	88.750	89.380	88.000	88.590	8709	0	30
2009.10.08	88.560	88.700	88.140	88.380	7823	0	30
2009.10.09	88.370	89.870	88.350	89.770	8159	0	30
2009.10.12	89.700	90.450	89.630	89.790	5478	0	30
2009.10.13	89.800	90.180	89.430	89.680	7364	0	30
2009.10.14	89.670	89.890	88.830	89.310	7751	0	30
2009.10.15	89.290	90.770	89.260	90.560	7738	0	30
2009.10.16	90.550	91.310	90.500	90.880	8146	0	30
2009.10.19	90.950	91.110	90.360	90.650	6737	0	30
2009.10.20	90.640	91.060	90.070	90.630	7833	0	30
2009.10.21	90.650	91.270	90.480	91.000	7463	0	30
2009.10.22	90.980	91.700	90.780	91.320	6789	0	30
2009.10.23	91.300	92.120	91.280	92.040	6728	0	30
2009.10.26	92.100	92.280	91.570	92.240	6353	0	30
2009.10.27	92.250	92.320	91.700	91.760	6374	0	30
2009.10.28	91.750	91.790	90.550	90.730	8051	0	30
2009.10.29	90.720	91.610	90.240	91.520	7437	0	30
2009.10.30	91.528	91.566	89.919	90.081	51368	0	30
2009.11.02	89.663	90.637	89.441	90.379	54530	0	10
2009.11.03	90.388	90.567	89.864	90.321	44378	0	17
2009.11.04	90.320	91.263	90.055	90.828	49315	0	10
2009.11.05	90.829	90.846	89.990	90.755	51103	0	10
2009.11.06	90.754	90.860	89.610	89.861	47024	0	10
2009.11.09	89.837	90.256	89.683	89.943	43761	0	10
2009.11.10	89.881	90.167	89.679	89.792	43354	0	10
2009.11.11	89.788	90.027	89.288	89.866	46963	0	14
2009.11.12	89.867	90.602	89.639	90.370	48106	0	10
2009.11.13	90.371	90.399	89.458	89.648	42138	0	10
2009.11.16	89.562	89.695	88.749	89.127	46329	0	10
2009.11.17	89.126	89.528	88.732	89.324	50182	0	10
2009.11.18	89.320	89.478	89.006	89.298	41756	0	10
2009.11.19	89.299	89.429	88.637	88.935	50180	0	10
2009.11.20	88.940	89.127	88.677	88.866	42903	0	10
2009.11.23	88.818	89.180	88.572	89.026	37770	0	10
2009.11.24	89.028	89.032	88.348	88.506	40996	0	10
2009.11.25	88.509	88.627	87.210	87.343	40407	0	10
2009.11.26	87.344	87.484	86.304	86.396	43859	0	10
2009.11.27	86.408	87.001	84.819	86.521	51965	0	10
2009.11.30	86.567	86.842	85.861	86.327	49492	0	10
2009.12.01	86.322	87.526	86.156	86.733	45119	0	10
2009.12.02	86.736	87.659	86.586	87.604	41213	0	10
2009.12.03	87.608	88.470	87.473	88.384	43846	0	10
2009.12.04	88.380	90.756	87.991	90.539	46795	0	10
2009.12.07	90.252	90.358	89.038	89.352	53450	0	10
2009.12.08	89.376	89.437	88.175	88.341	58066	0	10
2009.12.09	88.339	88.686	87.367	87.986	52236	0	10
2009.12.10	87.991	88.443	87.733	88.301	43407	0	30
2009.12.11	88.298	89.799	88.204	89.097	43844	0	10
2009.12.14	89.285	89.305	88.314	88.693	39884	0	10
2009.12.15	88.697	89.942	88.607	89.686	37000	0	10
2009.12.16	89.679	89.974	89.379	89.793	35786	0	10
2009.12.17	89.799	90.360	89.556	89.884	38483	0	10
2009.12.18	89.859	90.895	88.966	90.485	43767	0	10
2009.12.21	90.541	91.226	90.239	91.154	32884	0	11
2009.12.22	91.148	91.858	90.996	91.816	37482	0	10
2009.12.23	91.807	91.863	91.309	91.582	26913	0	10
2009.12.24	91.585	91.767	91.123	91.628	23151	0	10
2009.12.28	91.571	91.757	91.413	91.642	27402	0	26
2009.12.29	91.633	92.061	91.515	91.988	32614	0	20
2009.12.30	91.989	92.751	91.897	92.421	32291	0	20
2009.12.31	92.421	93.129	91.902	93.129	25470	0	20
2010.01.04	92.918	93.206	92.181	92.409	42006	0	10
2010.01.05	92.408	92.531	91.247	91.723	42817	0	10
2010.01.06	91.725	92.734	91.516	92.341	41448	0	10
2010.01.07	92.339	93.748	92.103	93.589	43120	0	10
2010.01.08	93.582	93.652	92.277	92.650	35526	0	10
2010.01.11	92.571	92.655	91.807	92.049	35963	0	10
2010.01.12	92.052	92.418	90.740	91.129	43788	0	10
2010.01.13	91.128	91.548	90.903	91.364	40486	0	10
2010.01.14	91.447	92.037	90.839	91.246	40318	0	10
2010.01.15	91.238	91.312	90.597	90.757	42358	0	10
2010.01.18	90.900	91.054	90.615	90.662	32396	0	10
2010.01.19	90.662	91.257	90.310	91.128	46162	0	10
2010.01.20	91.128	91.450	90.785	91.255	47247	0	10
2010.01.21	91.255	91.868	90.106	90.409	54287	0	10
2010.01.22	90.416	90.552	89.775	89.812	56078	0	10
2010.01.25	89.929	90.327	89.812	90.237	40703	0	10
2010.01.26	90.238	90.540	89.338	89.616	53354	0	10
2010.01.27	89.618	90.072	89.132	89.976	52751	0	10
2010.01.28	89.986	90.537	89.626	89.878	49117	0	10
2010.01.29	89.883	90.909	89.577	90.255	49013	0	10
2010.02.01	90.205	90.931	89.987	90.697	42045	0	10
2010.02.02	90.697	90.903	90.280	90.366	38999	0	11
2010.02.03	90.377	91.265	90.068	90.957	39257	0	10
2010.02.04	90.958	91.067	88.572	89.114	43124	0	10
2010.02.05	89.115	89.865	88.816	89.237	53385	0	10
2010.02.08	89.145	89.556	89.136	89.266	40194	0	10
2010.02.09	89.264	89.918	89.200	89.804	45008	0	10
2010.02.10	89.793	90.048	89.238	89.955	42541	0	10
2010.02.11	89.955	90.131	89.566	89.709	35458	0	10
2010.02.12	89.721	90.404	89.581	89.943	40870	0	10
2010.02.15	90.009	90.223	89.909	90.027	24499	0	10
2010.02.16	90.022	90.497	89.706	90.194	40206	0	10
2010.02.17	90.188	91.368	90.147	91.161	45390	0	10
2010.02.18	91.168	92.041	90.573	92.008	48112	0	10
2010.02.19	92.006	92.141	91.489	91.505	40960	0	10
2010.02.22	91.634	91.891	91.019	91.199	32490	0	10
2010.02.23	91.204	91.288	89.920	90.200	38604	0	10
2010.02.24	90.204	90.352	89.761	90.179	35990	0	10
2010.02.25	90.175	90.309	88.801	89.151	42969	0	10
2010.02.26	89.150	89.494	88.741	88.956	38452	0	10
2010.03.01	88.931	89.473	88.807	89.163	34571	0	10
2010.03.02	89.163	89.370	88.550	88.750	36998	0	10
2010.03.03	88.763	88.989	88.318	88.521	39887	0	10
2010.03.04	88.519	89.248	88.136	89.109	38488	0	10
2010.03.05	89.102	90.584	89.102	90.270	34248	0	10
2010.03.08	90.599	90.656	90.149	90.280	26418	0	9
