<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.10.07	1.18010	1.18250	1.17300	1.17390	8679	0	40
2005.10.10	1.17460	1.17740	1.17240	1.17540	7181	0	40
2005.10.11	1.17580	1.18210	1.17380	1.17550	8641	0	40
2005.10.12	1.17510	1.17820	1.16830	1.17140	8255	0	40
2005.10.13	1.17120	1.18500	1.16980	1.18230	8838	0	40
2005.10.14	1.18230	1.18960	1.17930	1.18540	9187	0	40
2005.10.17	1.18590	1.18660	1.17750	1.17970	10895	0	40
2005.10.18	1.17980	1.18810	1.17640	1.17740	9005	0	40
2005.10.19	1.17750	1.18210	1.17330	1.17560	9093	0	40
2005.10.20	1.17550	1.17960	1.17080	1.17760	8696	0	40
2005.10.21	1.17760	1.18860	1.17450	1.18780	8762	0	40
2005.10.24	1.18840	1.19280	1.18460	1.18680	8383	0	40
2005.10.25	1.18690	1.18850	1.17370	1.17540	9038	0	40
2005.10.26	1.17550	1.17890	1.16840	1.16960	8971	0	40
2005.10.27	1.16920	1.17330	1.16410	1.17160	8947	0	40
2005.10.28	1.17170	1.17960	1.16890	1.17670	8406	0	40
2005.10.31	1.17800	1.18380	1.17290	1.18110	8467	0	40
2005.11.01	1.18180	1.18500	1.17350	1.17490	9640	0	40
2005.11.02	1.17490	1.18260	1.17470	1.18030	8664	0	40
2005.11.03	1.18010	1.18320	1.17520	1.18120	8386	0	40
2005.11.04	1.18110	1.18680	1.17160	1.18500	9217	0	40
2005.11.07	1.18550	1.19140	1.18210	1.18840	8773	0	40
2005.11.08	1.18840	1.19770	1.18390	1.18610	9294	0	40
2005.11.09	1.18620	1.19110	1.18240	1.18580	8689	0	40
2005.11.10	1.18590	1.19190	1.18010	1.19050	8937	0	40
2005.11.11	1.19070	1.19290	1.18760	1.18980	7739	0	40
2005.11.14	1.19040	1.19720	1.18780	1.19380	8781	0	40
2005.11.15	1.19390	1.19780	1.19120	1.19230	8699	0	40
2005.11.16	1.19260	1.19720	1.18970	1.19320	8842	0	40
2005.11.17	1.19340	1.19490	1.18510	1.18760	8317	0	40
2005.11.18	1.18770	1.19310	1.18630	1.18850	8700	0	40
2005.11.21	1.18810	1.19140	1.18110	1.18250	9156	0	40
2005.11.22	1.18230	1.18610	1.17220	1.17390	8718	0	40
2005.11.23	1.17400	1.17520	1.17020	1.17230	8580	0	40
2005.11.24	1.17240	1.17380	1.16990	1.17220	7633	0	40
2005.11.25	1.17200	1.17400	1.16750	1.17040	7876	0	40
2005.11.28	1.16990	1.17220	1.16430	1.16630	8270	0	40
2005.11.29	1.16610	1.17120	1.16550	1.16890	8711	0	40
2005.11.30	1.16910	1.17000	1.16380	1.16670	8218	0	40
2005.12.01	1.16670	1.17360	1.16210	1.16590	8740	0	40
2005.12.02	1.16590	1.16760	1.16030	1.16160	8832	0	40
2005.12.05	1.16200	1.16300	1.15480	1.15730	7873	0	40
2005.12.06	1.15740	1.15930	1.15310	1.15740	8380	0	40
2005.12.07	1.15750	1.16430	1.15620	1.15980	8134	0	40
2005.12.08	1.15990	1.16300	1.15680	1.15950	8606	0	40
2005.12.09	1.15950	1.16160	1.15580	1.15690	7833	0	40
2005.12.12	1.15860	1.15910	1.14970	1.15080	8194	0	40
2005.12.13	1.15110	1.15410	1.14880	1.15020	8040	0	40
2005.12.14	1.15000	1.15330	1.14250	1.15160	9170	0	40
2005.12.15	1.15170	1.16150	1.15060	1.15770	9335	0	40
2005.12.16	1.15790	1.16010	1.15420	1.15990	8540	0	40
2005.12.19	1.15970	1.17030	1.15790	1.16870	8390	0	40
2005.12.20	1.16890	1.17570	1.16610	1.17320	8362	0	40
2005.12.21	1.17320	1.17500	1.16500	1.16540	8272	0	40
2005.12.22	1.16550	1.16990	1.16330	1.16700	8256	0	40
2005.12.23	1.16690	1.17030	1.16350	1.16590	7168	0	40
2005.12.26	1.16680	1.17200	1.16530	1.16680	2166	0	40
2005.12.27	1.16730	1.17500	1.16530	1.17440	7242	0	40
2005.12.28	1.17450	1.17510	1.16150	1.16540	8604	0	40
2005.12.29	1.16550	1.16810	1.16240	1.16510	8261	0	40
2005.12.30	1.16520	1.17030	1.16060	1.16250	9232	0	40
2006.01.02	1.16320	1.16610	1.16050	1.16320	2697	0	40
2006.01.03	1.16340	1.16720	1.15300	1.15640	9424	0	40
2006.01.04	1.15680	1.15820	1.14530	1.14820	9441	0	40
2006.01.05	1.14810	1.16540	1.14610	1.16230	8751	0	40
2006.01.06	1.16230	1.17310	1.16150	1.16560	9665	0	40
2006.01.09	1.16580	1.17510	1.16370	1.16790	9513	0	40
2006.01.10	1.16780	1.17120	1.16200	1.16460	8788	0	40
2006.01.11	1.16470	1.16910	1.15700	1.15930	9231	0	40
2006.01.12	1.15930	1.16560	1.15600	1.16270	9298	0	40
2006.01.13	1.16250	1.16410	1.15800	1.16140	8501	0	40
2006.01.16	1.15920	1.16170	1.15660	1.15730	7981	0	40
2006.01.17	1.15750	1.16560	1.15590	1.16250	9123	0	40
2006.01.18	1.16170	1.17400	1.16110	1.17150	9563	0	40
2006.01.19	1.17150	1.18000	1.16240	1.16380	9611	0	40
2006.01.20	1.16390	1.16650	1.15160	1.15380	9313	0	40
2006.01.23	1.15490	1.15530	1.14710	1.15020	9422	0	40
2006.01.24	1.15030	1.15840	1.14860	1.15240	9678	0	40
2006.01.25	1.15240	1.15380	1.14770	1.15160	8977	0	40
2006.01.26	1.15160	1.15650	1.14800	1.15100	8614	0	40
2006.01.27	1.15060	1.15160	1.14530	1.14900	9274	0	40
2006.01.30	1.14850	1.15050	1.14290	1.14600	8279	0	40
2006.01.31	1.14580	1.14740	1.13700	1.13870	8415	0	40
2006.02.01	1.13880	1.14300	1.13830	1.14190	8304	0	40
2006.02.02	1.14180	1.14650	1.13960	1.14510	8482	0	40
2006.02.03	1.14510	1.15040	1.14380	1.14440	8021	0	40
2006.02.06	1.14260	1.14780	1.14220	1.14680	8488	0	40
2006.02.07	1.14660	1.15480	1.14540	1.15390	8145	0	40
2006.02.08	1.15380	1.15650	1.14840	1.14960	8342	0	40
2006.02.09	1.14950	1.15090	1.14380	1.14530	8055	0	40
2006.02.10	1.14540	1.15610	1.14420	1.15310	8753	0	40
2006.02.13	1.15360	1.15750	1.15280	1.15570	8582	0	40
2006.02.14	1.15570	1.16160	1.15130	1.15300	8500	0	40
2006.02.15	1.15310	1.15950	1.15120	1.15690	8288	0	40
2006.02.16	1.15680	1.16090	1.15650	1.15770	7888	0	40
2006.02.17	1.15770	1.15950	1.14990	1.15190	9101	0	40
2006.02.20	1.15030	1.15170	1.14600	1.14770	7216	0	40
2006.02.21	1.14760	1.14940	1.14500	1.14780	8256	0	40
2006.02.22	1.14760	1.15140	1.14660	1.14860	7945	0	40
2006.02.23	1.14840	1.15420	1.14620	1.15300	8187	0	40
2006.02.24	1.15290	1.15600	1.14720	1.14840	7916	0	40
2006.02.27	1.14980	1.15100	1.13960	1.14070	8191	0	40
2006.02.28	1.14070	1.14250	1.13470	1.13660	8647	0	40
2006.03.01	1.13670	1.13970	1.13350	1.13550	7926	0	40
2006.03.02	1.13540	1.13740	1.12940	1.13210	8113	0	40
2006.03.03	1.13200	1.13690	1.13060	1.13320	8087	0	40
2006.03.06	1.13520	1.14160	1.13380	1.13990	8412	0	40
2006.03.07	1.13990	1.15170	1.13910	1.14970	8567	0	40
2006.03.08	1.14970	1.15880	1.14710	1.15580	8441	0	40
2006.03.09	1.15550	1.16310	1.15250	1.16070	8247	0	40
2006.03.10	1.16050	1.16500	1.15840	1.16100	8182	0	40
2006.03.13	1.16050	1.16400	1.15670	1.15780	7893	0	40
2006.03.14	1.15770	1.16170	1.15430	1.15740	8298	0	40
2006.03.15	1.15760	1.15790	1.15230	1.15440	8194	0	40
2006.03.16	1.15420	1.16020	1.15100	1.15310	8213	0	40
2006.03.17	1.15290	1.16180	1.15270	1.15700	8084	0	40
2006.03.20	1.15930	1.16840	1.15710	1.16020	8837	0	40
2006.03.21	1.15980	1.16670	1.15840	1.16350	8379	0	40
2006.03.22	1.16310	1.17250	1.16270	1.16690	8578	0	40
2006.03.23	1.16690	1.17030	1.16440	1.16540	8338	0	40
2006.03.24	1.16540	1.17130	1.16530	1.16790	8173	0	40
2006.03.27	1.16790	1.17320	1.16630	1.16900	8466	0	40
2006.03.28	1.16860	1.17230	1.16410	1.17070	8388	0	40
2006.03.29	1.17070	1.17500	1.16880	1.17180	8315	0	40
2006.03.30	1.17200	1.17320	1.15870	1.15970	9054	0	40
2006.03.31	1.15960	1.17010	1.15760	1.16850	8772	0	40
2006.04.03	1.16850	1.17740	1.16800	1.17120	8663	0	40
2006.04.04	1.17110	1.17590	1.16170	1.16360	9114	0	40
2006.04.05	1.16350	1.16520	1.15960	1.16150	8408	0	40
2006.04.06	1.16180	1.16300	1.15170	1.15350	8884	0	40
2006.04.07	1.15350	1.15650	1.14360	1.14940	8924	0	40
2006.04.10	1.14880	1.14990	1.14470	1.14840	7880	0	40
2006.04.11	1.14850	1.15000	1.14260	1.14370	8110	0	40
2006.04.12	1.14360	1.14970	1.14280	1.14720	8277	0	40
2006.04.13	1.14740	1.15380	1.14500	1.15080	8535	0	40
2006.04.14	1.15090	1.15260	1.14880	1.15160	5243	0	40
2006.04.17	1.15160	1.15370	1.14330	1.14650	7066	0	40
2006.04.18	1.14620	1.14710	1.13960	1.14030	8494	0	40
2006.04.19	1.14080	1.14200	1.13490	1.13580	8424	0	40
2006.04.20	1.13580	1.14270	1.13500	1.13990	8253	0	40
2006.04.21	1.13980	1.14180	1.13560	1.13730	8014	0	40
2006.04.24	1.13580	1.14040	1.13400	1.13700	8437	0	40
2006.04.25	1.13710	1.13910	1.13030	1.13090	7906	0	40
2006.04.26	1.13100	1.13370	1.12520	1.12780	8237	0	40
2006.04.27	1.12760	1.13190	1.12150	1.12310	8376	0	40
2006.04.28	1.12310	1.12570	1.11620	1.11710	8025	0	40
2006.05.01	1.11750	1.11910	1.11110	1.11460	7602	0	40
2006.05.02	1.11470	1.11690	1.10510	1.10720	8251	0	40
2006.05.03	1.10690	1.11010	1.10110	1.10860	8276	0	40
2006.05.04	1.10860	1.11460	1.10500	1.10880	8506	0	40
2006.05.05	1.10860	1.11120	1.10450	1.10610	7621	0	40
2006.05.08	1.10560	1.11370	1.10230	1.11270	8172	0	40
2006.05.09	1.11270	1.11680	1.09730	1.09900	8317	0	40
2006.05.10	1.09900	1.10330	1.09780	1.10150	8419	0	40
2006.05.11	1.10130	1.10840	1.09770	1.10350	8426	0	40
2006.05.12	1.10350	1.11020	1.09930	1.10910	9139	0	40
2006.05.15	1.10860	1.11790	1.10770	1.11290	9131	0	40
2006.05.16	1.11300	1.11760	1.10620	1.10720	8507	0	40
2006.05.17	1.10720	1.11550	1.10130	1.11540	9027	0	40
2006.05.18	1.11560	1.12260	1.10960	1.12030	9059	0	40
2006.05.19	1.12040	1.12760	1.11700	1.11910	8927	0	40
2006.05.22	1.12050	1.12710	1.11230	1.11490	7910	0	40
2006.05.23	1.11500	1.12610	1.11240	1.12430	8727	0	40
2006.05.24	1.12500	1.12680	1.11800	1.11970	9058	0	40
2006.05.25	1.11950	1.12330	1.10550	1.10650	8817	0	40
2006.05.26	1.10630	1.11140	1.10530	1.10720	8058	0	40
2006.05.29	1.10420	1.10780	1.10280	1.10600	7361	0	40
2006.05.30	1.10590	1.10620	1.09730	1.09870	8743	0	40
2006.05.31	1.09860	1.10390	1.09300	1.10120	8573	0	40
2006.06.01	1.10140	1.11030	1.10030	1.10250	8405	0	40
2006.06.02	1.10260	1.10570	1.09740	1.10100	8113	0	40
2006.06.05	1.10130	1.10870	1.09750	1.10680	8283	0	40
2006.06.06	1.10650	1.11760	1.10500	1.11330	8661	0	40
2006.06.07	1.11350	1.11660	1.10970	1.11310	8517	0	40
2006.06.08	1.11290	1.12470	1.11110	1.12210	9184	0	40
2006.06.09	1.12220	1.12340	1.10490	1.10720	9111	0	40
2006.06.12	1.10630	1.10770	1.09580	1.10070	8619	0	40
2006.06.13	1.10080	1.11450	1.09710	1.11410	8898	0	40
2006.06.14	1.11380	1.11770	1.10830	1.11280	8607	0	40
2006.06.15	1.11280	1.11920	1.11080	1.11200	8972	0	40
2006.06.16	1.11210	1.12550	1.11090	1.12280	8098	0	40
2006.06.19	1.12210	1.12570	1.11850	1.12060	8552	0	40
2006.06.20	1.12060	1.12500	1.11520	1.11770	8526	0	40
2006.06.21	1.11780	1.11840	1.10310	1.10810	8606	0	40
2006.06.22	1.10820	1.12040	1.10690	1.11820	8886	0	40
2006.06.23	1.11820	1.12910	1.11770	1.12300	8649	0	40
2006.06.26	1.12050	1.12540	1.11700	1.12360	8188	0	40
2006.06.27	1.12380	1.12530	1.11910	1.12350	8442	0	40
2006.06.28	1.12350	1.12710	1.12050	1.12360	8444	0	40
2006.06.29	1.12340	1.12440	1.10930	1.11050	9040	0	40
2006.06.30	1.11050	1.11810	1.10800	1.11640	8823	0	40
2006.07.03	1.11680	1.11900	1.10860	1.11220	8343	0	40
2006.07.04	1.11220	1.11320	1.10550	1.10880	8160	0	40
2006.07.05	1.10910	1.11440	1.10410	1.11320	8652	0	40
2006.07.06	1.11330	1.11540	1.10850	1.11310	8589	0	40
2006.07.07	1.11300	1.11550	1.10850	1.11330	8383	0	40
2006.07.10	1.11430	1.12650	1.11320	1.12340	8454	0	40
2006.07.11	1.12320	1.13460	1.12230	1.13170	9013	0	40
2006.07.12	1.13190	1.14020	1.13100	1.13340	9490	0	40
2006.07.13	1.13380	1.13540	1.12870	1.13140	9162	0	40
2006.07.14	1.13140	1.13320	1.12540	1.12760	8786	0	40
2006.07.17	1.12790	1.13720	1.12740	1.13580	8604	0	40
2006.07.18	1.13600	1.13790	1.13060	1.13660	8939	0	40
2006.07.19	1.13620	1.14080	1.13130	1.13460	9009	0	40
2006.07.20	1.13430	1.13550	1.12830	1.13330	8877	0	40
2006.07.21	1.13320	1.13980	1.12610	1.13670	8824	0	40
2006.07.24	1.13760	1.14610	1.13740	1.14040	8865	0	40
2006.07.25	1.14010	1.14380	1.13770	1.14160	10098	0	40
2006.07.26	1.14130	1.14310	1.13370	1.13550	9142	0	40
2006.07.27	1.13550	1.13890	1.12870	1.13510	9679	0	40
2006.07.28	1.13490	1.13740	1.12820	1.13130	8680	0	40
2006.07.31	1.13010	1.13230	1.12200	1.13190	8687	0	40
2006.08.01	1.13200	1.13750	1.12930	1.13070	9049	0	40
2006.08.02	1.13090	1.13230	1.12450	1.12630	9200	0	40
2006.08.03	1.12640	1.12800	1.12280	1.12500	8877	0	40
2006.08.04	1.12500	1.13490	1.12310	1.12690	8781	0	40
2006.08.07	1.12710	1.12730	1.11740	1.12020	7965	0	40
2006.08.08	1.12010	1.12430	1.11790	1.12330	8918	0	40
2006.08.09	1.12330	1.12570	1.11720	1.12000	8311	0	40
2006.08.10	1.11980	1.12860	1.11860	1.12730	8893	0	40
2006.08.11	1.12720	1.12840	1.11710	1.12500	9135	0	40
2006.08.14	1.12570	1.12820	1.12060	1.12760	8414	0	40
2006.08.15	1.12780	1.13220	1.12090	1.12240	9037	0	40
2006.08.16	1.12220	1.12410	1.11420	1.11980	8496	0	40
2006.08.17	1.11980	1.12360	1.11530	1.12260	8747	0	40
2006.08.18	1.12300	1.12750	1.11980	1.12460	8273	0	40
2006.08.21	1.12560	1.12590	1.11660	1.11760	8737	0	40
2006.08.22	1.11760	1.12050	1.11450	1.11550	8509	0	40
2006.08.23	1.11550	1.11620	1.10470	1.11240	9001	0	40
2006.08.24	1.11230	1.11360	1.10740	1.11010	8796	0	40
2006.08.25	1.11000	1.11080	1.10520	1.10920	8280	0	40
2006.08.28	1.10910	1.11270	1.10630	1.11130	7709	0	40
2006.08.29	1.11090	1.11310	1.10560	1.10810	8585	0	40
2006.08.30	1.10780	1.11160	1.10540	1.10860	8429	0	40
2006.08.31	1.10850	1.11180	1.10300	1.10370	9046	0	40
2006.09.01	1.10400	1.10770	1.10340	1.10450	8266	0	40
2006.09.04	1.10430	1.10800	1.10410	1.10710	6946	0	40
2006.09.05	1.10700	1.11410	1.10640	1.11110	9040	0	40
2006.09.06	1.11120	1.11410	1.10440	1.10580	8903	0	40
2006.09.07	1.10550	1.11110	1.10420	1.11010	9683	0	40
2006.09.08	1.11020	1.12130	1.10910	1.12020	9605	0	40
2006.09.11	1.12100	1.12300	1.11740	1.12140	8504	0	40
2006.09.12	1.12150	1.12240	1.11550	1.12020	6845	0	40
2006.09.13	1.12030	1.12340	1.11710	1.11880	5720	0	40
2006.09.14	1.11890	1.12010	1.11180	1.11800	6110	0	40
2006.09.15	1.11810	1.12200	1.11710	1.11900	5311	0	40
2006.09.18	1.11910	1.12210	1.11600	1.11750	5171	0	40
2006.09.19	1.11790	1.12850	1.11710	1.12720	6358	0	40
2006.09.20	1.12730	1.12940	1.12540	1.12790	7543	0	40
2006.09.21	1.12760	1.12850	1.11630	1.11740	5689	0	40
2006.09.22	1.11730	1.12050	1.11180	1.11740	5269	0	40
2006.09.25	1.11730	1.11890	1.11410	1.11700	4637	0	40
2006.09.26	1.11710	1.11820	1.11240	1.11330	5531	0	40
2006.09.27	1.11340	1.11650	1.10890	1.11150	4944	0	40
2006.09.28	1.11160	1.11240	1.10850	1.11060	5601	0	40
2006.09.29	1.11070	1.11890	1.11000	1.11780	5634	0	40
2006.10.02	1.11750	1.12190	1.11440	1.11600	5116	0	40
2006.10.03	1.11590	1.12260	1.11460	1.12240	4815	0	40
2006.10.04	1.12250	1.13040	1.12170	1.12630	6940	0	40
2006.10.05	1.12620	1.12870	1.12390	1.12560	4563	0	40
2006.10.06	1.12550	1.12810	1.11990	1.12530	4601	0	40
2006.10.09	1.12630	1.12650	1.12110	1.12270	2290	0	40
2006.10.10	1.12280	1.13370	1.12260	1.13350	4496	0	40
2006.10.11	1.13360	1.13840	1.13280	1.13750	4087	0	40
2006.10.12	1.13760	1.13840	1.13300	1.13370	3820	0	40
2006.10.13	1.13360	1.13830	1.13200	1.13770	3421	0	40
2006.10.16	1.13720	1.13920	1.13460	1.13670	3812	0	40
2006.10.17	1.13680	1.14130	1.13490	1.14100	4417	0	40
2006.10.18	1.14090	1.14100	1.13540	1.13590	3917	0	40
2006.10.19	1.13580	1.13710	1.12620	1.12810	5525	0	40
2006.10.20	1.12790	1.12880	1.12030	1.12520	4264	0	40
2006.10.23	1.12490	1.12870	1.12400	1.12780	3154	0	40
2006.10.24	1.12810	1.13210	1.12460	1.12700	3508	0	40
2006.10.25	1.12690	1.12860	1.12300	1.12360	3637	0	40
2006.10.26	1.12350	1.13060	1.12110	1.12260	4732	0	40
2006.10.27	1.12250	1.12590	1.11770	1.11930	3748	0	40
2006.10.30	1.11960	1.12650	1.11760	1.12560	3621	0	40
2006.10.31	1.12530	1.12860	1.11990	1.12230	4401	0	40
2006.11.01	1.12240	1.13510	1.12080	1.13260	6141	0	40
2006.11.02	1.13250	1.13720	1.13020	1.13280	4579	0	40
2006.11.03	1.13300	1.13540	1.12740	1.12970	3978	0	40
2006.11.06	1.12920	1.13630	1.12840	1.12890	3298	0	40
2006.11.07	1.12900	1.13050	1.12540	1.12890	4222	0	40
2006.11.08	1.12900	1.13240	1.12640	1.12930	3752	0	40
2006.11.09	1.12920	1.13310	1.12790	1.12800	3814	0	40
2006.11.10	1.12820	1.13230	1.12640	1.13210	3819	0	40
2006.11.13	1.13090	1.13950	1.13020	1.13710	3570	0	40
2006.11.14	1.13720	1.14020	1.13420	1.13740	4205	0	40
2006.11.15	1.13730	1.14260	1.13580	1.13840	3742	0	40
2006.11.16	1.13830	1.14240	1.13640	1.14220	3758	0	40
2006.11.17	1.14240	1.14730	1.14030	1.14650	4624	0	40
2006.11.20	1.14630	1.14830	1.14200	1.14610	3460	0	40
2006.11.21	1.14620	1.14920	1.14420	1.14600	4040	0	40
2006.11.22	1.14620	1.15400	1.13790	1.14200	4414	0	40
2006.11.23	1.14210	1.14250	1.13950	1.14200	2504	0	40
2006.11.24	1.14180	1.14260	1.13040	1.13450	4127	0	40
2006.11.27	1.13230	1.13490	1.13010	1.13300	3586	0	40
2006.11.28	1.13290	1.13340	1.12850	1.13090	4386	0	40
2006.11.29	1.13080	1.13930	1.12930	1.13880	4450	0	40
2006.11.30	1.13900	1.14350	1.13650	1.14090	4589	0	40
2006.12.01	1.14090	1.14640	1.13690	1.14460	4769	0	40
2006.12.04	1.14360	1.14750	1.13960	1.14090	4051	0	40
2006.12.05	1.14080	1.14310	1.13750	1.14260	3923	0	40
2006.12.06	1.14250	1.14850	1.13930	1.14750	4029	0	40
2006.12.07	1.14760	1.15010	1.14570	1.14970	4060	0	40
2006.12.08	1.14960	1.15150	1.14440	1.14920	4837	0	40
2006.12.11	1.14910	1.15040	1.14640	1.14730	3312	0	40
2006.12.12	1.14740	1.15540	1.14510	1.15270	4831	0	40
2006.12.13	1.15260	1.15720	1.14960	1.15640	5182	0	40
2006.12.14	1.15630	1.15770	1.15350	1.15690	5660	0	40
2006.12.15	1.15680	1.15870	1.15270	1.15760	4224	0	40
2006.12.18	1.15750	1.15840	1.15300	1.15710	3627	0	40
2006.12.19	1.15730	1.15770	1.15070	1.15200	3982	0	40
2006.12.20	1.15210	1.15350	1.14290	1.14840	4700	0	40
2006.12.21	1.14850	1.15620	1.14540	1.15460	4371	0	40
2006.12.22	1.15470	1.15860	1.15180	1.15860	3131	0	40
2006.12.25	1.15830	1.15830	1.15830	1.15830	1	0	40
2006.12.26	1.15810	1.16240	1.15700	1.16200	2196	0	40
2006.12.27	1.16190	1.16370	1.15980	1.16160	3694	0	40
2006.12.28	1.16150	1.16190	1.15760	1.15990	4161	0	40
2006.12.29	1.15980	1.16670	1.15810	1.16580	4380	0	40
2007.01.02	1.16450	1.16570	1.16220	1.16490	3660	0	30
2007.01.03	1.16500	1.17350	1.16350	1.17310	4713	0	30
2007.01.04	1.17300	1.17770	1.17130	1.17740	4798	0	30
2007.01.05	1.17750	1.17860	1.17180	1.17280	5096	0	30
2007.01.08	1.17300	1.17820	1.17200	1.17390	4123	0	30
2007.01.09	1.17360	1.17960	1.17270	1.17620	5422	0	30
2007.01.10	1.17630	1.17920	1.17320	1.17400	4884	0	30
2007.01.11	1.17340	1.18020	1.16870	1.17750	5197	0	30
2007.01.12	1.17780	1.17800	1.16810	1.17020	4993	0	30
2007.01.15	1.17010	1.17040	1.16580	1.16810	3471	0	30
2007.01.16	1.16820	1.17730	1.16440	1.17610	5560	0	30
2007.01.17	1.17620	1.17680	1.17180	1.17260	4821	0	30
2007.01.18	1.17240	1.17700	1.17110	1.17380	4952	0	30
2007.01.19	1.17400	1.17530	1.16970	1.17230	4071	0	30
2007.01.22	1.17220	1.18350	1.17100	1.18200	4412	0	30
2007.01.23	1.18170	1.18490	1.17850	1.18100	5198	0	30
2007.01.24	1.18060	1.18340	1.17620	1.17830	4983	0	30
2007.01.25	1.17840	1.18320	1.17290	1.18270	5163	0	30
2007.01.26	1.18290	1.18420	1.17800	1.17950	4433	0	30
2007.01.29	1.17930	1.18450	1.17880	1.18250	2500	0	30
2007.01.30	1.18240	1.18400	1.17880	1.17940	3250	0	30
2007.01.31	1.17920	1.18420	1.17480	1.17660	4062	0	30
2007.02.01	1.17660	1.18010	1.17350	1.17830	3894	0	30
2007.02.02	1.17810	1.18690	1.17760	1.18420	4043	0	30
2007.02.05	1.18410	1.18630	1.18050	1.18210	2920	0	30
2007.02.06	1.18220	1.18420	1.18070	1.18230	2571	0	30
2007.02.07	1.18240	1.18550	1.18130	1.18490	2589	0	30
2007.02.08	1.18500	1.18740	1.18170	1.18230	2552	0	30
2007.02.09	1.18220	1.18470	1.17130	1.17210	3353	0	30
2007.02.12	1.17330	1.17610	1.17060	1.17550	3236	0	30
2007.02.13	1.17560	1.17670	1.16580	1.16680	3666	0	30
2007.02.14	1.16690	1.16870	1.16420	1.16500	3398	0	30
2007.02.15	1.16490	1.16700	1.16180	1.16270	3955	0	30
2007.02.16	1.16250	1.16530	1.16220	1.16320	2653	0	30
2007.02.19	1.16380	1.16590	1.16300	1.16420	1627	0	30
2007.02.20	1.16430	1.17140	1.16330	1.17010	3068	0	30
2007.02.21	1.17000	1.17110	1.15930	1.16000	3624	0	30
2007.02.22	1.16030	1.16310	1.15910	1.16140	2904	0	30
2007.02.23	1.16190	1.16270	1.15630	1.15940	2258	0	30
2007.02.26	1.15900	1.16100	1.15730	1.16020	2366	0	30
2007.02.27	1.16000	1.16720	1.15870	1.16670	4003	0	30
2007.02.28	1.16680	1.17360	1.16550	1.16980	4993	0	30
2007.03.01	1.16970	1.17470	1.16700	1.17180	3777	0	30
2007.03.02	1.17190	1.17730	1.17050	1.17700	3217	0	30
2007.03.05	1.17710	1.18240	1.17540	1.18120	3781	0	30
2007.03.06	1.18110	1.18120	1.17280	1.17610	4457	0	30
2007.03.07	1.17600	1.17950	1.17430	1.17790	3582	0	30
2007.03.08	1.17820	1.18140	1.17630	1.18000	2870	0	30
2007.03.09	1.17990	1.18080	1.17020	1.17230	3719	0	30
2007.03.12	1.17190	1.17330	1.16810	1.17100	3224	0	30
2007.03.13	1.17120	1.17520	1.16790	1.17390	3241	0	30
2007.03.14	1.17400	1.17760	1.17200	1.17510	3672	0	30
2007.03.15	1.17480	1.17790	1.17300	1.17670	2836	0	30
2007.03.16	1.17690	1.17690	1.17110	1.17550	3428	0	30
2007.03.19	1.17640	1.17810	1.17400	1.17520	2878	0	30
2007.03.20	1.17530	1.17870	1.16000	1.16120	4699	0	30
2007.03.21	1.16130	1.16310	1.15340	1.15570	4277	0	30
2007.03.22	1.15560	1.15910	1.15520	1.15760	3297	0	30
2007.03.23	1.15780	1.16100	1.15560	1.16040	2713	0	30
2007.03.26	1.16070	1.16340	1.15910	1.16090	2784	0	30
2007.03.27	1.16080	1.16150	1.15520	1.15640	3593	0	30
2007.03.28	1.15660	1.16060	1.15550	1.15920	3705	0	30
2007.03.29	1.15900	1.16130	1.15670	1.15840	2753	0	30
2007.03.30	1.15850	1.15910	1.14980	1.15380	4356	0	30
2007.04.02	1.15200	1.15690	1.15110	1.15650	3201	0	30
2007.04.03	1.15640	1.15980	1.15480	1.15890	2781	0	30
2007.04.04	1.15880	1.15930	1.15430	1.15870	2816	0	30
2007.04.05	1.15860	1.15930	1.14850	1.15130	3215	0	30
2007.04.06	1.15120	1.15310	1.14960	1.15110	1163	0	30
2007.04.09	1.15030	1.15300	1.15020	1.15230	1674	0	30
2007.04.10	1.15250	1.15280	1.14560	1.14710	3557	0	30
2007.04.11	1.14700	1.14780	1.13790	1.13800	3344	0	30
2007.04.12	1.13830	1.14100	1.13360	1.13460	3514	0	30
2007.04.13	1.13450	1.13940	1.13290	1.13760	3266	0	30
2007.04.16	1.13640	1.13670	1.13000	1.13200	2964	0	30
2007.04.17	1.13220	1.13420	1.12870	1.13110	3357	0	30
2007.04.18	1.13120	1.13390	1.12630	1.12750	3060	0	30
2007.04.19	1.12740	1.13070	1.12350	1.12930	3819	0	30
2007.04.20	1.12940	1.13000	1.12110	1.12360	3383	0	30
2007.04.23	1.12230	1.12430	1.12140	1.12170	2899	0	30
2007.04.24	1.12180	1.12460	1.11910	1.12140	3772	0	30
2007.04.25	1.12160	1.12270	1.11330	1.11510	3530	0	30
2007.04.26	1.11490	1.12230	1.11420	1.12190	3703	0	30
2007.04.27	1.12210	1.12270	1.11280	1.11620	3997	0	30
2007.04.30	1.11530	1.11950	1.10460	1.10970	4022	0	30
2007.05.01	1.10970	1.11150	1.10470	1.11110	3890	0	30
2007.05.02	1.11120	1.11420	1.10620	1.10730	3552	0	30
2007.05.03	1.10760	1.10890	1.10530	1.10750	3125	0	30
2007.05.04	1.10740	1.10830	1.10310	1.10760	3523	0	30
